,Date,Open*,High,Low,Close**,Volume,Market Cap
587,"Mar 30, 2017",1042.21,1049.29,1020.04,1026.43,352968992,16675587066
588,"Mar 29, 2017",1046.08,1055.13,1015.88,1039.97,298457984,16893415156
589,"Mar 28, 2017",1044.58,1064.65,1027.73,1047.15,326332000,17008241726
590,"Mar 27, 2017",972.05,1046.4,971.98,1045.77,372535008,16983801541
591,"Mar 26, 2017",974.02,1007.96,954.19,966.72,303668000,15698465531
592,"Mar 25, 2017",936.54,975.76,903.71,972.78,435803008,15794781102
593,"Mar 24, 2017",1038.45,1040.47,934.36,937.52,491038016,15220718764
594,"Mar 23, 2017",1050.05,1058.01,1028.93,1038.59,248540000,16859314109
595,"Mar 22, 2017",1120.65,1120.65,1014.21,1049.14,380840992,17028630158
596,"Mar 21, 2017",1055.36,1122.43,1055.36,1120.54,337391008,18185299687
597,"Mar 20, 2017",1037.24,1063.03,1036.68,1054.23,286529984,17107266418
598,"Mar 19, 2017",976.73,1069.91,976.73,1036.74,406648000,16821676707
599,"Mar 18, 2017",1099.69,1114.07,957.66,973.82,621302016,15798760668
600,"Mar 17, 2017",1180.16,1180.16,1099.57,1100.23,706598976,17847435957
601,"Mar 16, 2017",1251.33,1257.98,1152.44,1187.81,638568000,19265847025
602,"Mar 15, 2017",1240.16,1251.61,1239.75,1249.61,297804992,20265831337
603,"Mar 14, 2017",1232.16,1244.81,1220.72,1240.0,245306000,20107761880
604,"Mar 13, 2017",1221.78,1237.37,1217.03,1231.92,380276992,19974334865
605,"Mar 12, 2017",1176.62,1226.98,1175.36,1221.38,227176000,19801195767
606,"Mar 11, 2017",1116.32,1193.83,1116.32,1175.83,283320000,19060468862
607,"Mar 10, 2017",1189.36,1270.47,1077.25,1116.72,563795968,18100188612
608,"Mar 09, 2017",1150.35,1197.46,1141.23,1188.49,212283008,19261188310
609,"Mar 08, 2017",1223.23,1232.16,1148.08,1150.0,332603008,18635275050
610,"Mar 07, 2017",1273.21,1275.55,1204.8,1223.54,291256000,19824773912
611,"Mar 06, 2017",1267.47,1276.0,1264.6,1272.83,153656992,20620991547
612,"Mar 05, 2017",1254.29,1267.29,1238.06,1267.12,134127000,20526235270
613,"Mar 04, 2017",1277.43,1279.4,1230.51,1255.15,183270000,20329978338
614,"Mar 03, 2017",1250.71,1280.31,1250.71,1274.99,315739008,20649259919
615,"Mar 02, 2017",1224.68,1262.13,1215.62,1251.01,368275008,20258543188
616,"Mar 01, 2017",1180.04,1222.5,1179.69,1222.5,229056992,19794459608
617,"Feb 28, 2017",1180.72,1193.25,1171.82,1179.97,184956000,19103684801
618,"Feb 27, 2017",1163.78,1181.98,1163.38,1179.97,131570000,19101427518
619,"Feb 26, 2017",1144.27,1167.47,1130.2,1165.2,116486000,18860247630
620,"Feb 25, 2017",1170.41,1174.85,1124.59,1143.84,139960992,18511906560
621,"Feb 24, 2017",1172.71,1200.39,1131.96,1173.68,330759008,18992415818
622,"Feb 23, 2017",1117.27,1176.62,1116.96,1166.72,189454000,18877442096
623,"Feb 22, 2017",1114.8,1125.39,1100.55,1117.44,136100000,18077985665
624,"Feb 21, 2017",1079.28,1117.25,1076.93,1115.3,186868992,18041455273
625,"Feb 20, 2017",1048.69,1080.49,1041.69,1079.98,109478000,17468244508
626,"Feb 19, 2017",1054.76,1056.81,1043.46,1047.87,77423296,16946913346
627,"Feb 18, 2017",1049.21,1061.1,1046.96,1054.42,99073504,17051064834
628,"Feb 17, 2017",1026.12,1053.17,1025.64,1046.21,136474000,16916338976
629,"Feb 16, 2017",1007.65,1033.37,1007.65,1027.44,122277000,16610905026
630,"Feb 15, 2017",1006.21,1008.84,1001.58,1007.48,89759400,16286329282
631,"Feb 14, 2017",991.73,1011.51,986.47,1004.55,137946000,16237219721
632,"Feb 13, 2017",998.89,1002.1,976.0,990.64,100607000,16010322103
633,"Feb 12, 2017",1003.52,1004.76,996.92,999.18,67530000,16146290349
634,"Feb 11, 2017",988.9,1009.29,982.83,1004.45,102261000,16229677099
635,"Feb 10, 2017",995.63,998.91,946.69,988.67,190452000,15973053725
636,"Feb 09, 2017",1064.7,1088.99,953.34,994.38,407220000,16063448932
637,"Feb 08, 2017",1062.32,1078.97,1037.49,1063.07,201855008,17170799127
638,"Feb 07, 2017",1040.14,1061.93,1040.14,1061.35,146007008,17141080574
639,"Feb 06, 2017",1028.4,1044.64,1028.16,1038.15,111762000,16764422010
640,"Feb 05, 2017",1043.52,1043.63,1022.37,1027.34,114208000,16588240157
641,"Feb 04, 2017",1031.33,1045.9,1015.16,1042.9,155064000,16837411920
642,"Feb 03, 2017",1011.46,1033.87,1008.79,1029.91,201278000,16625849489
643,"Feb 02, 2017",990.0,1013.52,983.22,1011.8,145820992,16331615570
644,"Feb 01, 2017",970.94,989.11,970.74,989.02,150110000,15962015276
645,"Jan 31, 2017",920.96,972.02,920.96,970.4,164582000,15659186515
646,"Jan 30, 2017",920.15,923.05,919.47,920.38,78227296,14850351605
647,"Jan 29, 2017",922.07,923.42,919.15,919.5,60851700,14834377926
648,"Jan 28, 2017",919.81,923.91,919.81,921.59,68979600,14866260449
649,"Jan 27, 2017",918.36,923.22,915.85,919.75,125594000,14834831700
650,"Jan 26, 2017",902.4,919.33,902.22,917.59,131958000,14797955301
651,"Jan 25, 2017",891.92,903.25,891.69,901.54,120831000,14537488261
652,"Jan 24, 2017",910.68,924.15,892.29,892.69,111349000,14393026385
653,"Jan 23, 2017",925.5,928.27,916.74,921.01,73588600,14848013909
654,"Jan 22, 2017",922.21,937.53,897.56,924.67,116573000,14905439337
655,"Jan 21, 2017",895.55,927.37,895.53,921.79,111158000,14856911163
656,"Jan 20, 2017",898.17,899.4,887.01,895.03,86728400,14423545371
657,"Jan 19, 2017",888.34,904.61,884.34,899.07,105625000,14486616700
658,"Jan 18, 2017",909.37,917.5,858.3,886.62,225676992,14284036613
659,"Jan 17, 2017",830.95,910.56,830.8,907.94,155095008,14625779851
660,"Jan 16, 2017",821.78,834.53,820.27,831.53,82755200,13393372620
661,"Jan 15, 2017",818.14,823.31,812.87,821.8,71013600,13234840657
662,"Jan 14, 2017",825.14,835.09,812.46,818.41,93063296,13178601992
663,"Jan 13, 2017",803.74,829.0,780.0,823.98,168968000,13266554392
664,"Jan 12, 2017",775.18,826.25,755.76,804.83,222326000,12956730411
665,"Jan 11, 2017",908.11,919.45,762.77,777.76,310928992,12519135996
666,"Jan 10, 2017",902.44,914.87,901.06,907.68,115808000,14608685049
667,"Jan 09, 2017",913.24,913.69,879.81,902.83,141876992,14528815565
668,"Jan 08, 2017",908.17,942.72,887.25,911.2,158715008,14661966429
669,"Jan 07, 2017",903.49,908.59,823.56,908.59,279550016,14618030536
670,"Jan 06, 2017",1014.24,1046.81,883.94,902.2,351876000,14513695758
671,"Jan 05, 2017",1156.73,1191.1,910.42,1013.38,510199008,16300254795
672,"Jan 04, 2017",1044.4,1159.42,1044.4,1154.73,344945984,18571869009
673,"Jan 03, 2017",1021.6,1044.08,1021.6,1043.84,185168000,16786368910
674,"Jan 02, 2017",998.62,1031.39,996.7,1021.75,222184992,16429024775
675,"Jan 01, 2017",963.66,1003.08,958.7,998.33,147775008,16050407461
676,"Dec 31, 2016",960.63,963.74,947.24,963.74,99135104,15492554222
677,"Dec 30, 2016",972.53,972.53,934.83,961.24,187474000,15450507055
678,"Dec 29, 2016",975.13,979.4,954.5,973.5,199320000,15645617392
679,"Dec 28, 2016",934.83,975.92,934.83,975.92,236630000,15682769405
680,"Dec 27, 2016",908.35,940.05,904.26,933.2,167308000,14994286713
681,"Dec 26, 2016",896.91,913.18,896.9,907.61,123771000,14581389977
682,"Dec 25, 2016",899.65,899.65,862.42,896.18,143664992,14396194094
683,"Dec 24, 2016",922.18,923.48,886.34,898.82,137727008,14436754927
684,"Dec 23, 2016",864.89,925.12,864.68,921.98,275564000,14807189352
685,"Dec 22, 2016",834.18,875.78,834.15,864.54,200027008,13882988216
686,"Dec 21, 2016",800.64,834.28,799.41,834.28,155576000,13395445163
687,"Dec 20, 2016",792.25,801.34,791.5,800.88,99629296,12857473134
688,"Dec 19, 2016",790.69,793.61,790.32,792.71,74886400,12725090633
689,"Dec 18, 2016",791.01,794.74,788.03,790.53,60524400,12688510068
690,"Dec 17, 2016",785.17,792.51,784.86,790.83,78989800,12691945028
691,"Dec 16, 2016",778.96,785.03,778.96,784.91,83608200,12595490539
692,"Dec 15, 2016",780.07,781.43,777.8,778.09,81580096,12484761985
693,"Dec 14, 2016",780.01,782.03,776.84,781.48,75979000,12534369129
694,"Dec 13, 2016",780.65,788.46,777.96,780.56,81645600,12521776922
695,"Dec 12, 2016",770.04,781.92,770.04,780.09,76571000,12512497969
696,"Dec 11, 2016",774.75,774.8,765.41,769.73,57313400,12344888048
697,"Dec 10, 2016",773.02,777.09,772.91,774.65,53843100,12421967470
698,"Dec 09, 2016",769.94,774.53,769.65,772.79,68705296,12390863077
699,"Dec 08, 2016",768.08,774.7,765.95,770.81,80111904,12357837893
700,"Dec 07, 2016",764.21,771.54,759.75,768.13,96426096,12313376414
701,"Dec 06, 2016",758.72,765.62,758.72,764.22,116218000,12249086971
702,"Dec 05, 2016",773.39,773.47,751.71,758.7,106363000,12159115875
703,"Dec 04, 2016",771.64,773.87,768.16,773.87,60557900,12400766376
704,"Dec 03, 2016",778.25,778.25,764.86,771.16,69547296,12355811709
705,"Dec 02, 2016",757.54,781.3,757.54,777.94,127605000,12462935160
706,"Dec 01, 2016",746.05,758.28,746.05,756.77,80461904,12122431239
707,"Nov 30, 2016",736.28,747.93,736.27,745.69,84070800,11943536630
708,"Nov 29, 2016",736.33,737.47,734.56,735.6,68511104,11780661280
709,"Nov 28, 2016",732.48,738.01,732.48,735.81,61888600,11782628755
710,"Nov 27, 2016",735.44,739.02,731.09,732.03,52601800,11720648987
711,"Nov 26, 2016",741.51,742.21,729.63,735.38,54962700,11772895899
712,"Nov 25, 2016",740.44,741.65,734.59,741.65,67807600,11871816579
713,"Nov 24, 2016",744.62,746.83,733.49,740.29,85919296,11848658575
714,"Nov 23, 2016",751.74,752.25,738.92,744.59,76543800,11916054235
715,"Nov 22, 2016",739.64,753.87,736.53,751.35,129906000,12022735372
716,"Nov 21, 2016",731.27,741.72,730.51,739.25,60802400,11827902946
717,"Nov 20, 2016",751.88,755.48,717.94,731.03,154116000,11695081878
718,"Nov 19, 2016",751.83,756.24,744.47,751.62,110608000,12023262925
719,"Nov 18, 2016",740.71,752.88,736.89,751.59,87363104,12021432968
720,"Nov 17, 2016",744.88,755.65,739.51,740.98,108579000,11850398479
721,"Nov 16, 2016",711.17,747.61,709.04,744.2,141294000,11900441939
722,"Nov 15, 2016",705.79,715.72,705.26,711.62,72038496,11377924616
723,"Nov 14, 2016",702.0,706.28,699.81,705.02,62993000,11271073434
724,"Nov 13, 2016",705.2,705.26,687.32,702.03,80318096,11215181107
725,"Nov 12, 2016",716.75,717.15,704.03,705.05,64622500,11262273136
726,"Nov 11, 2016",715.55,718.32,714.41,716.41,63119700,11442241390
727,"Nov 10, 2016",722.84,723.02,711.21,715.53,68807800,11426817526
728,"Nov 09, 2016",709.83,740.05,708.61,723.27,132429000,11548965779
729,"Nov 08, 2016",703.09,712.99,702.39,709.85,79660800,11333339468
730,"Nov 07, 2016",710.74,710.74,699.9,703.13,65047100,11224670783
731,"Nov 06, 2016",703.81,714.26,699.56,711.52,59902200,11357385316
732,"Nov 05, 2016",703.53,707.51,697.74,703.42,53752300,11226736982
733,"Nov 04, 2016",689.12,706.93,685.56,703.23,99907696,11222575748
734,"Nov 03, 2016",742.35,745.77,678.16,688.7,172808000,10989660280
735,"Nov 02, 2016",730.07,740.83,722.35,740.83,84865200,11820110421
736,"Nov 01, 2016",701.34,736.45,701.34,729.79,130527000,11642863554
737,"Oct 31, 2016",702.64,709.29,691.68,700.97,97064400,11181852070
738,"Oct 30, 2016",714.12,714.12,696.47,701.86,100665000,11194834676
739,"Oct 29, 2016",690.29,720.4,690.05,714.48,134760992,11394596830
740,"Oct 28, 2016",688.0,690.44,684.16,689.65,81145504,10997420362
741,"Oct 27, 2016",678.21,688.59,678.04,688.31,96105296,10974828655
742,"Oct 26, 2016",657.68,679.73,657.68,678.3,88877104,10813913071
743,"Oct 25, 2016",654.0,664.42,653.7,657.59,90378800,10482565592
744,"Oct 24, 2016",657.16,657.25,652.59,653.76,62218200,10420469172
745,"Oct 23, 2016",657.62,661.13,653.89,657.07,54474600,10472100602
746,"Oct 22, 2016",633.14,658.2,632.85,657.29,78556496,10474463658
747,"Oct 21, 2016",630.83,634.09,630.69,632.83,55951000,10083501603
748,"Oct 20, 2016",630.66,631.92,628.26,630.86,56957300,10050854099
749,"Oct 19, 2016",638.13,638.87,628.01,630.52,69381696,10044471117
750,"Oct 18, 2016",639.41,640.74,636.0,637.96,65546700,10162029114
751,"Oct 17, 2016",641.82,642.33,638.66,639.19,58063600,10180488274
752,"Oct 16, 2016",639.08,642.9,638.9,641.63,40298100,10218348388
753,"Oct 15, 2016",640.31,642.1,637.39,638.65,39035400,10169814232
754,"Oct 14, 2016",637.01,641.28,637.01,640.38,58144600,10196303437
755,"Oct 13, 2016",636.03,638.83,635.03,636.79,61620700,10138078870
756,"Oct 12, 2016",640.87,641.34,635.97,636.19,92370200,10127644784
757,"Oct 11, 2016",619.24,642.08,618.5,641.07,103590000,10204214839
758,"Oct 10, 2016",616.82,621.32,616.2,618.99,67481104,9851764897
759,"Oct 09, 2016",619.17,619.2,616.61,616.75,39243400,9815156618
760,"Oct 08, 2016",617.34,619.85,617.34,619.11,42345900,9851461946
761,"Oct 07, 2016",612.61,617.91,611.82,617.12,64071400,9818599994
762,"Oct 06, 2016",612.47,613.82,611.47,613.02,56812100,9752315689
763,"Oct 05, 2016",610.22,613.81,609.62,612.51,68077504,9743018924
764,"Oct 04, 2016",612.05,612.05,609.48,610.2,49801600,9705099355
765,"Oct 03, 2016",610.97,612.57,610.46,612.13,46798300,9734618878
766,"Oct 02, 2016",613.95,614.01,609.68,610.89,39249800,9713776587
767,"Oct 01, 2016",609.93,615.24,609.93,613.98,56357000,9761887632
768,"Sep 30, 2016",605.72,609.73,604.14,609.73,56122400,9693198750
769,"Sep 29, 2016",605.02,606.82,604.85,605.69,55658600,9627902106
770,"Sep 28, 2016",606.24,606.59,604.61,604.73,48722600,9611532319
771,"Sep 27, 2016",608.02,608.25,604.11,606.17,49422400,9633311305
772,"Sep 26, 2016",600.81,608.14,600.35,608.04,59153800,9661922446
773,"Sep 25, 2016",602.75,603.38,599.71,600.83,33977800,9546132575
774,"Sep 24, 2016",602.96,604.58,602.04,602.63,35359500,9573385118
775,"Sep 23, 2016",596.2,603.21,595.79,602.84,51067000,9575631549
776,"Sep 22, 2016",597.28,598.49,596.21,596.3,67085300,9470698215
777,"Sep 21, 2016",603.59,603.59,595.88,597.15,82776200,9483211005
778,"Sep 20, 2016",609.25,609.53,607.94,608.31,72710896,9659269452
779,"Sep 19, 2016",609.87,610.93,608.27,609.23,54796400,9672709264
780,"Sep 18, 2016",606.28,610.16,605.86,609.87,48679400,9682008337
781,"Sep 17, 2016",607.22,607.86,605.19,605.98,37140300,9619198525
782,"Sep 16, 2016",607.25,609.26,606.73,606.97,64963400,9633710359
783,"Sep 15, 2016",610.59,611.09,607.16,607.16,59464600,9635571708
784,"Sep 14, 2016",608.84,611.95,608.41,610.68,47877700,9690463177
785,"Sep 13, 2016",608.03,611.19,606.92,609.24,86920600,9666424848
786,"Sep 12, 2016",607.01,608.46,605.41,608.24,72812304,9649385919
787,"Sep 11, 2016",623.42,628.82,600.51,606.72,73610800,9624021892
788,"Sep 10, 2016",622.93,625.09,622.4,623.51,45016800,9889124590
789,"Sep 09, 2016",626.35,626.83,620.26,622.86,64550200,9877681032
790,"Sep 08, 2016",614.64,628.77,613.84,626.32,86713000,9931412644
791,"Sep 07, 2016",610.57,614.54,608.51,614.54,75032400,9743676240
792,"Sep 06, 2016",606.51,610.83,605.09,610.44,78529104,9677437248
793,"Sep 05, 2016",608.99,609.05,602.24,606.59,82446800,9615468145
794,"Sep 04, 2016",598.59,611.84,596.85,608.63,97942896,9646846465
795,"Sep 03, 2016",575.55,599.5,574.06,598.21,159014000,9480380026
796,"Sep 02, 2016",572.41,575.64,570.81,575.54,79910800,9120159589
797,"Sep 01, 2016",575.55,576.31,571.81,572.3,76923400,9067854884
798,"Aug 31, 2016",577.59,577.86,573.64,575.47,75840896,9117106217
799,"Aug 30, 2016",574.11,578.36,574.11,577.5,70342400,9148340524
800,"Aug 29, 2016",574.07,576.28,573.47,574.11,110398000,9093420855
801,"Aug 28, 2016",569.83,574.04,569.74,573.91,86301600,9089312935
802,"Aug 27, 2016",579.45,579.84,568.63,569.95,59698300,9025464112
803,"Aug 26, 2016",577.75,580.62,576.86,579.65,48856800,9178145243
804,"Aug 25, 2016",580.18,580.45,575.17,577.76,136130000,9147297036
805,"Aug 24, 2016",583.41,583.59,579.85,580.18,56328200,9184728961
806,"Aug 23, 2016",586.77,589.47,581.63,583.41,85349200,9234845697
807,"Aug 22, 2016",581.31,588.45,580.59,586.75,72844000,9286647694
808,"Aug 21, 2016",581.94,584.16,580.22,581.31,38299400,9199366517
809,"Aug 20, 2016",576.08,582.82,575.46,581.7,45301400,9204384754
810,"Aug 19, 2016",574.34,578.24,574.18,575.63,50631600,9107313927
811,"Aug 18, 2016",573.71,577.79,573.43,574.32,59896600,9085487925
812,"Aug 17, 2016",577.76,580.89,571.43,573.22,54443000,9066995409
813,"Aug 16, 2016",567.24,581.74,566.72,577.44,58405200,9132941526
814,"Aug 15, 2016",570.49,573.58,563.24,567.24,57262300,8970719083
815,"Aug 14, 2016",585.59,585.67,564.78,570.47,60851100,9020848475
816,"Aug 13, 2016",587.36,589.77,584.98,585.59,43563000,9258715472
817,"Aug 12, 2016",588.8,589.91,583.81,587.56,69218000,9288722581
818,"Aug 11, 2016",592.12,597.54,589.12,589.12,74514400,9312340020
819,"Aug 10, 2016",587.65,599.98,586.37,592.1,102905000,9358441335
820,"Aug 09, 2016",591.04,591.09,584.79,587.8,92228096,9289374235
821,"Aug 08, 2016",592.74,592.99,588.05,591.05,61194100,9339910963
822,"Aug 07, 2016",587.77,597.51,586.82,592.69,82398400,9364710627
823,"Aug 06, 2016",575.03,588.4,569.47,587.78,80797296,9286055404
824,"Aug 05, 2016",578.28,578.28,569.98,575.04,66127900,9083715053
825,"Aug 04, 2016",566.33,579.5,565.78,578.29,125292000,9133817995
826,"Aug 03, 2016",548.66,573.36,541.55,566.35,207982000,8944279139
827,"Aug 02, 2016",606.4,612.85,531.33,547.47,330932992,8644864335
828,"Aug 01, 2016",624.6,626.12,605.88,606.27,121887000,9572348580
829,"Jul 31, 2016",655.1,655.28,624.36,624.68,110818000,9861866433
830,"Jul 30, 2016",657.01,658.22,654.21,655.05,38456100,10340045284
831,"Jul 29, 2016",655.11,657.8,654.79,656.99,60703500,10369809306
832,"Jul 28, 2016",654.49,657.59,654.49,655.03,86428400,10337749269
833,"Jul 27, 2016",651.63,657.46,648.45,654.35,147460992,10325917979
834,"Jul 26, 2016",654.23,656.22,645.88,651.78,225135008,10284392843
835,"Jul 25, 2016",661.26,661.83,653.4,654.1,78176496,10319876749
836,"Jul 24, 2016",655.41,663.11,652.79,661.28,118184000,10432244355
837,"Jul 23, 2016",650.73,656.37,648.52,655.56,69532200,10340881944
838,"Jul 22, 2016",664.92,666.58,646.72,650.62,134169000,10261989674
839,"Jul 21, 2016",665.23,666.22,660.41,665.01,60491800,10487976073
840,"Jul 20, 2016",672.81,672.93,663.36,665.68,94636400,10497527596
841,"Jul 19, 2016",672.74,673.28,667.63,672.86,61203300,10609525767
842,"Jul 18, 2016",679.81,681.55,668.63,673.11,69465000,10612299585
843,"Jul 17, 2016",661.99,682.36,661.99,679.46,74407904,10711263460
844,"Jul 16, 2016",663.78,666.46,659.33,660.77,50330200,10415413843
845,"Jul 15, 2016",659.17,667.08,659.04,663.26,81673104,10453381650
846,"Jul 14, 2016",652.92,662.9,652.92,658.08,98511400,10370714378
847,"Jul 13, 2016",664.8,668.7,654.47,654.47,131449000,10312716681
848,"Jul 12, 2016",648.28,675.26,646.78,664.55,138172992,10470577835
849,"Jul 11, 2016",648.48,659.63,644.98,647.66,107910000,10203318330
850,"Jul 10, 2016",650.6,652.29,641.26,649.36,102532000,10229001841
851,"Jul 09, 2016",666.38,666.38,633.4,650.96,180536000,10252979330
852,"Jul 08, 2016",640.69,666.71,636.47,666.52,141970000,10496037616
853,"Jul 07, 2016",678.09,682.43,611.83,640.56,258091008,10084880016
854,"Jul 06, 2016",670.42,681.9,670.42,677.33,134960992,10661460872
855,"Jul 05, 2016",683.21,683.49,665.07,670.63,130476000,10553590036
856,"Jul 04, 2016",658.8,683.66,650.51,683.66,92008400,10756225162
857,"Jul 03, 2016",704.97,704.97,649.01,658.66,129512000,10360455388
858,"Jul 02, 2016",676.73,703.7,676.4,703.7,112354000,11066171356
859,"Jul 01, 2016",672.52,686.15,669.59,676.3,134431008,10632674990
860,"Jun 30, 2016",640.59,675.4,636.61,673.34,138980000,10583527799
861,"Jun 29, 2016",644.12,644.68,628.28,639.89,142456000,10055423427
862,"Jun 28, 2016",658.1,659.25,637.77,647.0,138384992,10164806261
863,"Jun 27, 2016",629.35,655.28,620.52,655.28,122134000,10292371661
864,"Jun 26, 2016",665.93,665.98,616.93,629.37,109225000,9883123077
865,"Jun 25, 2016",665.28,691.73,646.56,665.12,126656000,10442165051
866,"Jun 24, 2016",625.58,681.73,625.27,665.3,224316992,10442233719
867,"Jun 23, 2016",597.44,629.33,558.14,623.98,253462000,9791649877
868,"Jun 22, 2016",665.91,678.67,587.48,596.12,266392992,9352374507
869,"Jun 21, 2016",735.88,735.88,639.07,666.65,309944000,10456853278
870,"Jun 20, 2016",763.93,764.08,732.73,737.23,174511008,11561085979
871,"Jun 19, 2016",756.69,766.62,745.63,763.78,136184992,11974386667
872,"Jun 18, 2016",748.76,777.99,733.93,756.23,252718000,11852610450
873,"Jun 17, 2016",768.49,775.36,716.56,748.91,363320992,11734973407
874,"Jun 16, 2016",696.52,773.72,696.52,766.31,271633984,12004751236
875,"Jun 15, 2016",685.68,696.3,672.56,694.47,99223800,10876756116
876,"Jun 14, 2016",704.5,704.5,662.8,685.56,186694000,10734585656
877,"Jun 13, 2016",671.65,716.0,664.49,704.38,243295008,11026918233
878,"Jun 12, 2016",609.68,684.84,607.04,672.78,277084992,10529624647
879,"Jun 11, 2016",578.67,607.12,578.67,606.73,82357000,9493578714
880,"Jun 10, 2016",575.84,579.13,573.33,577.47,66991900,9033522014
881,"Jun 09, 2016",582.2,582.2,570.95,574.63,71301000,8987040811
882,"Jun 08, 2016",577.17,582.84,573.13,581.65,80265800,9094354021
883,"Jun 07, 2016",585.45,590.26,567.51,576.6,107770000,9013335474
884,"Jun 06, 2016",574.6,586.47,574.6,585.54,72138896,9151021089
885,"Jun 05, 2016",573.31,582.81,569.18,574.98,68874096,8983555643
886,"Jun 04, 2016",569.71,590.13,564.24,572.73,94925296,8945981422
887,"Jun 03, 2016",537.68,574.64,536.92,569.19,122020000,8889102698
888,"Jun 02, 2016",536.52,540.35,533.08,537.97,60378200,8399598923
889,"Jun 01, 2016",531.11,543.08,525.64,536.92,86061800,8381321200
890,"May 31, 2016",534.19,546.62,520.66,531.39,138450000,8293035755
891,"May 30, 2016",528.47,544.35,522.96,533.86,87958704,8330000111
892,"May 29, 2016",527.48,553.96,512.18,526.23,148736992,8209050618
893,"May 28, 2016",473.03,533.47,472.7,530.04,181199008,8266477338
894,"May 27, 2016",453.52,478.15,453.52,473.46,164780992,7382558440
895,"May 26, 2016",449.67,453.64,447.9,453.38,65203800,7067871184
896,"May 25, 2016",446.06,450.3,446.06,449.6,65231000,7007360094
897,"May 24, 2016",444.29,447.1,443.93,445.98,65783100,6949432035
898,"May 23, 2016",439.35,444.35,438.82,444.15,50582500,6919346395
899,"May 22, 2016",443.22,443.43,439.04,439.32,39657600,6842082300
900,"May 21, 2016",442.97,443.78,441.71,443.19,42762300,6900237725
901,"May 20, 2016",437.79,444.05,437.39,442.68,81987904,6890716750
902,"May 19, 2016",454.52,454.63,438.71,438.71,96027400,6827425412
903,"May 18, 2016",453.69,456.0,453.3,454.62,86850096,7073564772
904,"May 17, 2016",454.01,455.07,453.61,453.78,64100300,7058821457
905,"May 16, 2016",457.59,458.2,452.95,454.16,59171500,7063120268
906,"May 15, 2016",455.76,458.69,455.46,457.57,28514000,7114461730
907,"May 14, 2016",455.82,456.84,454.79,455.67,37209000,7083394303
908,"May 13, 2016",454.85,457.05,453.45,455.67,60845000,7081726955
909,"May 12, 2016",452.45,454.95,449.25,454.77,59849300,7065960832
910,"May 11, 2016",450.86,454.58,450.86,452.73,50605200,7032699388
911,"May 10, 2016",460.52,461.93,448.95,450.89,58956100,7002714977
912,"May 09, 2016",458.21,462.48,456.53,460.48,55493100,7149827444
913,"May 08, 2016",458.43,459.42,455.98,458.55,40315000,7117822794
914,"May 07, 2016",459.64,460.67,457.32,458.54,38364500,7115722136
915,"May 06, 2016",447.94,461.38,447.07,459.6,72796800,7130556704
916,"May 05, 2016",446.71,448.51,445.88,447.98,50440800,6948331748
917,"May 04, 2016",450.18,450.38,445.63,446.72,50407300,6927161701
918,"May 03, 2016",444.73,451.1,442.62,450.3,59366400,6980826502
919,"May 02, 2016",451.93,452.45,441.78,444.67,92127000,6891791430
920,"May 01, 2016",448.48,452.48,447.93,451.88,40660100,7001712750
921,"Apr 30, 2016",455.18,455.59,447.7,448.32,69322600,6944860514
922,"Apr 29, 2016",449.41,455.38,446.02,455.1,49258500,7048201013
923,"Apr 28, 2016",445.04,449.55,436.65,449.01,74064704,6952183242
924,"Apr 27, 2016",466.26,467.08,444.13,444.69,93564896,6883732526
925,"Apr 26, 2016",461.65,467.96,461.62,466.09,78971904,7213507974
926,"Apr 25, 2016",459.12,466.62,453.59,461.43,87091800,7139621427
927,"Apr 24, 2016",450.56,460.15,448.93,458.55,68198400,7093731211
928,"Apr 23, 2016",445.86,450.28,444.33,450.28,50485400,6964275296
929,"Apr 22, 2016",449.69,449.81,444.15,445.74,58804400,6892364370
930,"Apr 21, 2016",441.42,450.55,440.95,449.42,68204704,6947795903
931,"Apr 20, 2016",435.32,443.05,434.41,441.39,72890096,6821898724
932,"Apr 19, 2016",428.7,436.02,428.1,435.51,52810500,6729223763
933,"Apr 18, 2016",427.61,429.27,427.09,428.59,55670900,6620723761
934,"Apr 17, 2016",430.64,431.37,426.08,427.4,52125900,6600878376
935,"Apr 16, 2016",429.58,432.63,428.98,430.57,39392800,6648182380
936,"Apr 15, 2016",424.43,429.93,424.43,429.71,54801500,6633436610
937,"Apr 14, 2016",423.93,425.37,423.01,424.28,45281000,6548113819
938,"Apr 13, 2016",425.63,426.66,422.92,423.73,69060400,6537929600
939,"Apr 12, 2016",422.84,427.28,422.84,425.19,70728800,6558651418
940,"Apr 11, 2016",421.87,422.74,420.53,422.48,50747500,6515321585
941,"Apr 10, 2016",419.59,422.43,419.26,421.56,73478600,6499536744
942,"Apr 09, 2016",420.81,420.89,416.52,419.41,49792700,6464539022
943,"Apr 08, 2016",422.91,425.36,419.64,420.35,63454700,6477294354
944,"Apr 07, 2016",423.62,423.66,420.52,422.74,57858600,6512693215
945,"Apr 06, 2016",424.28,424.53,422.73,423.41,59091000,6521491709
946,"Apr 05, 2016",421.02,424.26,420.61,424.03,60718000,6529351750
947,"Apr 04, 2016",421.3,422.34,419.6,421.44,50634300,6487898586
948,"Apr 03, 2016",421.17,421.58,419.7,420.9,38053700,6477828309
949,"Apr 02, 2016",418.42,422.08,418.42,420.87,45681200,6475857111
